Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,5/25/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
West Bank,PSE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.37875,2189.26767,2118.835381,2323.214821,2589.215191,2732.881029,2436.003015,2153.459839,1836.96555,2041.592242,2426.415656,2632.246274,2540.267631,2569.984341,2685.986018,2840.01595,2927.08102,3128.108111,3237.9162,3309.631202,3227.849345,3272.154324,3483.099035,3462.979861,3417.794408,3378.434621,2917.887797,
Pacific island small states,PSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,3061.25766,3124.996822,2947.553668,2849.317117,2956.382198,2827.560543,2938.684469,2826.235738,2816.053906,2920.70303,2993.928726,2949.262823,3061.358647,3096.694354,3191.635371,3281.323975,3335.333888,3251.44657,3263.109303,3383.114271,3292.503518,3290.483993,3320.009266,3351.79732,3451.901084,3485.337439,3524.416438,3513.067107,3524.734981,3445.004816,3507.437795,3597.698161,3582.309497,3657.154992,3744.440244,3832.184552,3921.510838,4034.486809,4092.044479,4068.781936,3612.409388,
Post-demographic dividend,PST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11280.61959,11629.18567,12139.30319,12629.37953,13277.42323,13851.46994,14514.95905,14999.40628,15750.01224,16439.28763,16718.88289,17145.62089,17895.83405,18824.09244,18805.41607,18665.19724,19434.2686,20039.6827,20777.56961,21424.00092,21485.69399,21745.29746,21683.06973,22246.9676,23188.57568,23926.15045,24565.17542,25288.1799,26326.95013,27173.81326,27764.21361,27905.62107,28257.97925,28387.43519,29094.7477,29720.7475,30437.14444,31304.49382,32021.21926,32974.59452,34123.70536,34470.73584,34839.25024,35393.3303,36341.52477,37179.59231,38091.35204,38872.04241,38736.37088,37247.70759,38131.01721,38666.74982,38981.74654,39356.29486,39960.54263,40698.46016,41235.53579,42060.66007,42873.10454,43482.69549,41291.54189,
French Polynesia,PYF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56864.98857,56915.79332,58542.09543,57075.61921,61582.97231,57624.12724,61522.39931,60926.7383,60799.13225,59090.90637,63001.71005,65129.37741,63233.7087,62733.43064,62784.90093,63039.11263,62800.36806,60262.74609,59757.79609,59098.52871,56026.88724,
Romania,ROU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4996.687828,4389.168469,4040.701871,4108.065164,4275.803541,4551.535548,4743.042432,4526.061027,4443.377859,4433.595738,4548.602113,4853.207153,5224.762356,5385.787643,5981.407996,6299.409918,6845.611332,7450.054733,8280.304395,7888.895847,7626.294198,7809.976847,8004.909206,8337.673611,8670.975807,8969.148921,9444.994917,10195.07473,10714.01536,11221.70839,10844.53484,
Russian Federation,RUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8105.888408,7849.512403,7432.015509,6345.906672,5798.909737,5071.738615,4862.642272,4686.858832,4760.335223,4515.50564,4819.376403,5323.662359,5618.950846,5910.166842,6370.448579,6856.67259,7323.379289,7949.890356,8640.398801,9093.692616,8381.861175,8755.113368,9124.467601,9475.682559,9621.509885,9520.940335,9313.013625,9313.968066,9473.180096,9739.899916,9942.374057,9666.814664,
Rwanda,RWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,345.1592626,323.4118049,353.6267107,313.509762,269.3276118,281.8571032,293.7907764,304.9986657,316.3171572,340.2060528,349.6708242,343.4622318,334.364868,335.8220709,330.4830759,313.6301022,363.0411719,358.4073997,378.4037553,409.2110031,430.7448428,439.1676496,432.8577826,443.7394965,409.6707304,410.7271169,413.2449868,392.6569282,392.4800202,382.1581211,372.3800847,373.5199877,417.9767904,410.9713442,215.7466532,296.7281532,324.7215993,346.2696541,347.5534968,336.6456061,344.9399779,360.6833386,398.7736669,401.3598308,425.1234454,456.590745,487.5189902,511.6951103,553.8304407,572.9021485,599.2074262,630.9322169,668.7991129,683.401662,707.7367654,751.0773926,775.4756879,785.3046337,830.4293412,885.5996116,834.3896159,
South Asia,SAS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,325.6016557,332.2430248,336.3083008,346.4587823,365.3213977,355.0015694,351.3143338,364.5516816,372.7115226,385.4289908,398.7951834,392.2431747,376.5246838,382.1363127,382.6244257,399.7614901,400.5440265,415.690966,430.7829117,409.5791925,425.8150188,442.5268627,448.6846287,467.4272982,475.8671992,490.215093,502.1850097,511.6872643,542.3068662,558.9446774,576.2106226,575.2852639,595.4134121,607.9626586,630.6845817,660.0371653,690.3803508,702.050274,726.3074544,766.5342025,783.1728146,803.0472965,817.0802712,861.0186028,909.9366517,962.1778382,1018.953852,1075.644708,1093.964128,1152.6762,1221.208422,1265.912949,1317.602236,1378.832973,1455.271079,1543.048131,1641.001311,1728.217614,1817.718572,1869.217484,1742.522881,
Saudi Arabia,SAU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,13739.00611,14016.79267,21336.25693,24599.07101,28856.97058,34129.13143,37741.13333,32680.69398,36612.56028,37275.97689,33535.94347,35516.15698,35380.47032,33898.26508,25215.5193,19879.51808,17857.52934,15248.76269,16969.65309,15129.57448,16403.89352,15700.24176,17453.41245,19427.85787,19606.39883,18815.77389,18452.22503,18070.40185,18162.04668,18009.31432,18178.04915,17137.72027,17690.66766,17032.36311,16094.70606,17384.80038,18219.8638,18683.38383,18669.62029,18496.33117,19117.93565,18202.69916,18568.36986,19813.25892,20249.8045,20175.55795,20327.67496,20627.92693,20503.38177,19946.95537,20067.77873,19801.87422,18691.24742,
Sudan,SDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,991.1451266,965.5379891,1004.978715,950.1134654,913.8300042,948.7483472,889.1406413,876.1277849,867.5736817,853.9877638,877.9452158,871.0144936,802.0616287,782.6084501,845.1729301,947.0516232,1069.350664,1098.944286,999.7603005,918.0351721,900.8442144,935.1963156,957.4473209,944.7524956,868.8150367,789.6875318,808.830951,899.0247111,872.8820357,926.6650305,853.7017174,894.4018778,928.8730823,946.3615275,931.1456282,961.208872,991.247447,1066.79054,1082.828498,1086.165885,1123.552731,1163.753367,1199.699288,1239.999818,1267.820513,1302.553063,1349.621566,1388.205648,1402.908119,1328.226518,1344.171288,1423.379128,1314.220253,1308.153588,1336.501782,1329.635962,1343.134389,1320.646097,1254.859074,1198.517867,1127.724342,
Senegal,SEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1199.15263,1201.870822,1167.799036,1157.164775,1169.006462,1151.566837,1151.398367,1105.193717,1141.222795,1035.666633,1091.545841,1057.710369,1091.552186,1000.128183,1012.496313,1059.496073,1124.908473,1068.50254,1002.046245,1046.109449,1059.751608,1084.10858,1137.406268,1041.479516,1050.077371,1053.887923,1054.365289,1086.909315,1045.954624,1055.223353,1016.344622,1012.544215,995.7916396,980.3009294,952.699964,978.3107544,973.1323341,978.8284511,1012.512538,1051.284126,1066.621645,1086.176314,1060.753546,1092.701402,1115.025836,1133.71699,1130.363966,1132.006682,1142.866887,1142.86595,1149.646473,1133.193343,1146.178064,1141.42689,1178.912893,1219.249415,1260.848057,1316.844688,1360.239278,1381.601793,1364.838239,
Singapore,SGP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3609.589436,3774.899726,3949.172507,4237.23319,4001.84581,4211.771858,4526.562612,4981.527763,5558.697567,6233.162122,6992.627865,7717.841108,8585.019912,9319.466905,9726.379888,9967.040423,10564.95664,11133.58676,11855.19451,12824.93313,13943.83865,14726.71319,15095.39408,16175.29868,17267.98581,17136.99905,17383.54457,18973.09978,20581.19439,22016.04226,23255.98397,24115.40521,24955.49084,27121.21586,29200.61484,30366.68618,31335.67934,32822.09097,31029.28148,32544.28107,34876.66603,33585.57781,34583.25691,36688.89809,39790.32515,41726.11407,44082.29215,46098.42873,44526.02174,43255.4559,48668.57662,50685.2962,51663.4924,53292.61327,54676.70442,55646.61875,56757.91827,59271.05682,61056.58403,61173.90477,58056.80642,
Solomon Islands,SLB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,2374.207283,2254.646026,2144.746029,2157.281107,2094.240007,1967.81898,1907.062959,2009.750364,1978.89601,2006.803934,1994.476298,2055.409292,2251.793855,2276.339361,2391.927515,2560.01885,2529.094669,2436.785156,2400.804489,2324.343288,1939.074464,1737.157415,1644.03912,1705.958607,1773.68089,1826.661574,1871.027827,1910.480958,1976.315144,1980.355223,2099.330817,2195.183955,2177.540987,2232.352768,2195.302099,2167.119928,2234.146102,2292.133554,2321.136002,2289.586843,2136.337563,
Sierra Leone,SLE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,496.9905149,498.5106358,513.208969,513.7370306,539.2366677,568.3794439,568.220361,558.5285187,559.6355036,596.2223785,635.4581064,644.8350578,637.8456913,639.1467212,648.0016517,645.1407894,628.6973882,615.5186822,616.6496575,630.3352065,646.2404397,650.3479685,666.8069647,638.4144637,648.8327424,598.5825486,588.7486744,612.3322796,552.7608016,543.9967133,553.7179709,562.9747959,456.0350631,464.3071419,457.2919123,421.2792745,427.8023062,400.5576864,403.4097,388.2571513,403.0498743,364.0162531,440.5611762,459.8033005,469.1316294,471.8881603,476.3288206,500.9282349,515.57811,520.2143399,535.820735,556.8468994,627.1159414,740.3311333,757.1691812,588.2288628,610.4900558,622.5303183,630.4824554,649.7603019,623.8890927,
El Salvador,SLV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,2635.558929,2744.860315,2814.27002,2826.717518,2847.374913,2855.329204,2889.200553,2988.849953,3057.499038,3144.513046,3162.881139,3249.976227,3397.581323,3507.105112,3297.590493,2726.990474,2529.533071,2334.490794,2337.030621,2336.09663,2319.137886,2293.210284,2320.486593,2333.79272,2325.783717,2406.048261,2409.031402,2542.903204,2654.516281,2743.373102,2839.205247,2831.387605,2891.601444,2941.940446,2981.341729,2992.900789,2999.323904,3028.546202,3059.566387,3071.545804,3140.032963,3261.763941,3308.049627,3364.100436,3280.020388,3334.932842,3447.350131,3528.867124,3591.427069,3636.010312,3705.579704,3781.378574,3846.973934,3920.526278,3993.529062,3632.453881,
San Marino,SMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47018.81517,49987.0932,53928.16265,54463.33083,56761.47461,56216.44041,57604.4977,59432.02114,60080.32239,61604.14929,65163.04946,64056.89541,56716.94166,52932.42756,47865.83783,43872.99621,42925.99694,42123.73299,42662.90265,43359.43484,43254.51853,43775.78582,44709.45877,,
Somalia,SOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.4187817,345.7007906,386.437817,407.4258551,406.4272313,425.4165994,446.8542142,444.7884307,
Serbia,SRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781.246987,2958.400805,3180.514054,3299.260237,2999.169307,3193.259737,3418.790326,3640.275863,3808.094977,4161.59616,4404.960887,4648.198088,4967.620857,5270.959534,5147.570156,5206.087957,5354.201659,5343.580053,5524.969135,5462.73603,5588.980728,5805.899396,5959.522673,6261.527139,6567.909564,6549.350063,
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1125.084897,1110.156855,1149.763923,1193.591792,1224.300194,1250.984017,1238.255987,1192.69685,1198.047124,1278.908121,1374.848434,1445.032365,1445.561272,1468.759251,1541.36376,1493.62483,1529.130454,1528.603213,1479.515618,1497.288588,1510.76688,1455.08359,1397.304208,1323.927631,1315.836519,1304.013651,1291.283547,1291.961429,1311.400695,1306.683893,1302.632822,1271.964414,1233.316094,1186.854414,1168.046139,1176.165925,1204.955712,1217.4885,1215.190626,1209.008667,1217.988167,1236.492803,1281.494632,1298.323452,1348.739778,1393.920082,1440.101365,1489.888861,1526.83763,1533.139896,1580.405076,1605.17194,1614.530102,1651.442882,1685.337372,1687.101798,1661.490514,1657.24185,1657.37349,1656.116617,1581.35846,
South Sudan,SSD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2310.332481,2319.217438,2352.416049,2169.70593,1137.12983,1256.444415,1274.239618,1119.651437,,,,,,
Sub-Saharan Africa,SSF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1125.413625,1110.44074,1150.07203,1193.936368,1224.659327,1251.308648,1238.665049,1193.104679,1198.491609,1279.307033,1375.2666,1445.538894,1446.101779,1469.356392,1541.926126,1494.206711,1529.839133,1529.211318,1480.333145,1498.263096,1511.644439,1455.845757,1398.041967,1324.640726,1316.570975,1304.833255,1292.077837,1292.76798,1312.233772,1307.606696,1303.606238,1272.944643,1234.356359,1187.943829,1169.094975,1177.173354,1205.986413,1218.6289,1216.406067,1210.215411,1219.180936,1237.621554,1282.598496,1299.324429,1349.675738,1394.921705,1441.174695,1491.053167,1527.934039,1534.191923,1581.489704,1606.324988,1615.665736,1652.617331,1686.533205,1688.327251,1662.745284,1658.527135,1658.64857,1657.374046,1582.441654,
Small states,SST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7381.517446,7532.58198,7739.340069,7984.419487,8462.654466,8743.363212,9405.569902,9969.840613,10339.36249,10193.1586,10696.56878,11153.5121,11295.1312,11451.02874,11622.46184,11738.35138,11805.67411,11732.80327,11783.44145,11802.92421,10961.31146,
Sao Tome and Principe,STP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.406449,1086.91263,1135.602325,1153.573114,1206.09518,1281.818048,1286.745765,1352.829538,1348.190571,1402.302102,1431.060272,1445.679781,1486.238991,1554.047193,1584.775657,1620.056461,1651.012017,1667.857919,1672.896155,1692.218743,
Suriname,SUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3612.215047,3682.707641,3725.844366,3832.946211,3976.016424,4335.737855,5027.346581,5481.372127,5751.099277,5893.808158,5981.343975,6192.668391,6177.64771,6116.323992,6195.835917,6412.421633,7001.760423,7722.412203,8221.654832,8155.858451,7423.557543,7937.097385,7587.243638,7264.070206,7078.379386,7143.289045,7094.641981,6534.265084,6901.855179,7043.128602,6591.935982,6641.407296,6546.72639,6002.923597,6106.149662,6012.840555,5986.848578,6245.083136,6309.902808,6147.474345,6202.416258,6386.568182,6488.414591,6816.471705,7309.850308,7550.378545,7895.634756,8203.608993,8445.364956,8600.246621,8941.993263,9358.026438,9502.017794,9672.669637,9592.518694,9168.237157,8628.855726,8677.782174,9020.440787,9035.197014,7529.6141,
Slovakia,SVK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6654.903082,6755.597904,7146.601438,7542.109787,8024.386086,8484.219335,8818.209386,8799.884231,8914.597543,9221.520417,9640.863651,10177.71977,10717.17131,11425.89829,12395.75012,13734.45328,14487.70426,13679.08214,14526.40225,14890.30993,15066.89087,15149.2558,15546.8833,16342.21626,16636.43381,17105.66565,17730.15011,18167.48366,17360.71119,
Slovenia,SVN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13276.07309,13709.87743,14421.57532,14927.0345,15711.81638,16240.65689,16736.6666,17301.93381,17803.37798,18567.56221,19239.39991,20280.1519,21574.75344,22296.705,20428.16986,20612.58953,20746.98841,20157.00525,19922.47429,20453.83339,20890.16643,21541.17642,22563.75894,23476.36989,24071.28244,22899.3607,
Sweden,SWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16525.36105,17382.13801,18022.77496,18876.32274,20013.82111,20583.86673,20815.22725,21351.29735,22004.15474,22944.54965,24388.29821,24449.86278,24935.66232,25880.45762,26630.77992,27202.34389,27390.37686,26857.5992,27248.57434,28233.24177,28654.97106,28750.80383,29093.16132,29632.69838,30857.97054,31472.59161,32244.54272,33214.95763,33908.73855,34577.48373,34570.30573,33941.98518,33352.53836,32474.42991,33511.64872,34648.11892,35139.40299,36197.63421,37737.46228,39309.597,41117.15243,41601.30768,42377.11964,43194.92617,44891.32321,45990.37433,47864.81086,49145.19583,48544.11589,46043.48094,48369.91004,49539.97261,48885.54842,49048.81875,49855.30101,51545.48361,51955.86107,52576.81028,52983.00686,53490.35182,51539.56022,
Eswatini,SWZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,971.7299066,1073.594688,1099.487318,1164.20229,1195.041196,1320.362869,1252.667438,1225.730195,1202.387001,1199.324692,1303.810449,1444.286822,1411.483924,1379.606695,1414.449394,1418.032489,1537.997391,1703.701874,1756.641968,1922.030205,2258.337088,2235.984582,2250.277589,2266.041985,2269.52505,2329.725059,2371.464046,2399.59231,2420.606899,2456.48185,2471.558841,2477.481523,2572.177652,2662.207923,2749.300163,2902.099077,3059.609713,3175.223335,3179.064297,3205.875216,3304.439792,3356.043831,3513.376924,3623.660208,3629.799017,3680.349473,3686.215665,3724.761904,3774.621243,3833.246815,3723.296142,
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32365.11595,33579.29623,35776.31423,35011.96658,33563.60007,33118.75559,32274.89055,31507.86832,29237.84654,27093.7969,,,
Seychelles,SYC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3163.879701,2925.981291,3088.972867,3316.661009,3426.071641,3305.67027,3672.345264,3601.254548,3780.626762,3691.751529,3926.670535,4458.043702,4626.43306,4968.786021,4942.73304,4983.23834,5678.3206,5216.293297,6282.614834,7212.707892,6843.500973,6205.372234,6100.007946,6003.013095,6236.784989,6874.691699,6819.88933,6824.308337,7165.818252,7920.841568,8433.49158,8551.625519,9122.088242,9487.57971,9164.220473,8955.916768,9259.470427,10246.10566,10892.0165,10880.09669,10946.70408,10688.73261,10492.61483,9987.27189,9738.588028,10566.55274,11322.41466,12438.70903,11902.49144,11724.82563,12080.94101,13380.95517,13417.3964,13964.56113,14368.40202,14745.34146,15213.25099,15740.25966,15866.90714,15913.94973,14079.16127,
Syrian Arab Republic,SYR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,523.8198361,562.3220981,678.1598784,599.8906405,634.6217655,628.335861,561.3930549,587.9058063,589.7804356,677.2842233,642.9643436,677.058325,822.1089813,711.1749033,864.4940139,972.1446687,1055.022817,1001.849222,1065.022695,1038.446122,1148.484246,1194.475775,1184.598617,1169.568906,1043.374081,1102.839154,982.3237709,967.4990472,1106.856642,927.2089084,933.6176167,976.2319063,1071.743801,1106.013718,1153.030805,1200.069828,1281.478318,1308.505734,1359.288075,1277.061245,1254.59845,1240.842223,1265.900452,1331.340117,1390.302012,1433.815243,1451.002284,1470.165882,1477.572513,1524.941427,1592.350737,1659.54095,1260.888751,970.1117626,910.4424922,916.3580331,891.0959626,903.7536858,925.2420459,952.8848807,,
Turks and Caicos Islands,TCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23307.9196,22609.73837,22413.68067,23926.70035,26183.88504,27637.76056,26544.36115,27623.67016,28693.0629,20723.91526,
Chad,TCD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,565.3521681,562.2474857,580.8336557,560.3498696,535.6873154,528.6667178,509.4767406,504.0237032,492.46398,516.1694893,514.9163288,492.1876855,486.2241427,434.914134,445.9912751,475.6348086,479.8869638,481.1436009,469.8247779,361.9581304,333.1616137,329.4529389,339.3217078,383.2500076,381.221824,451.7405325,420.7601878,398.1466497,445.2476423,452.0900977,419.4465074,440.9149348,461.2379163,376.5067803,401.3948687,393.0779446,388.4387886,396.587339,409.6053384,392.4889627,374.9696177,403.1297027,420.8159371,464.5002788,597.7003785,676.1621123,657.0847359,655.9425672,653.8711528,659.2523295,724.0305855,700.6627053,737.6126079,753.9626233,779.8466467,776.0197523,704.9600718,663.1647294,658.6888919,660.0699288,634.7517905,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,324.1784923,280.7107506,275.2105085,285.4391608,308.9199335,333.5064396,350.5881104,336.7069038,333.4977374,361.6221473,399.1121911,414.724679,424.3903731,448.7861644,456.3206384,477.6525454,482.4905919,511.2360092,549.7136165,579.7622691,613.995584,638.46677,668.1339546,707.5893541,765.9916463,813.5580497,857.4508949,919.7280088,992.2662898,1031.036035,1067.055263,1135.553906,1245.065689,1367.629539,1497.730376,1625.125229,1750.925308,1857.192938,1889.165241,1988.756875,2119.664994,2246.792511,2406.805134,2600.419659,2815.015814,3071.584997,3386.247857,3781.816692,4078.329729,4372.715639,4772.939769,5146.697978,5489.574299,5840.70965,6197.716592,6561.191006,6940.400998,7349.256383,7776.610065,8178.63449,8251.638731,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5468.572086,5357.667377,5037.327859,4544.672368,4319.951586,3939.806805,3926.215253,3964.487656,4077.20561,4048.49483,4148.915083,4459.542792,4579.801185,4812.997217,5108.785195,5506.327551,5866.648808,6319.411434,6790.551236,7073.735835,6717.694911,7005.710127,7371.75374,7586.58832,7815.606941,7948.630707,8019.893846,8133.786277,8434.36666,8692.284487,8887.946016,8704.628361,
Togo,TGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,339.0034405,376.2077705,386.71585,401.3232025,450.2907242,505.7376501,532.9260993,537.5640719,538.3611422,570.5372554,562.6480074,544.5908448,569.9717869,577.5152864,591.7388972,592.6431018,567.7717775,594.2550599,645.0781999,596.3716542,663.6800793,620.8057826,577.3576656,526.008584,535.1033422,545.357005,535.8812256,521.7513789,539.9635658,546.4438938,531.2845709,515.4537207,484.5364603,402.9023317,452.9718101,476.2960485,503.7786561,558.5938987,528.4871238,524.8347099,505.5008892,495.753917,501.4064874,521.6918652,503.6293833,467.8188481,467.6141135,449.8269181,455.5532956,467.9041431,483.2360995,500.5705222,519.3212231,536.7290255,553.909506,570.9099672,587.6580627,598.1914231,612.785751,630.7905096,626.6220554,
Thailand,THA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,580.6703091,593.8805616,619.925663,649.7252994,673.5583357,707.1079279,762.5956541,804.0326265,844.0359929,873.3286706,945.0640102,963.159087,976.2025944,1046.628466,1064.411007,1088.965776,1161.68685,1246.478524,1344.321963,1386.354102,1428.139817,1482.708866,1532.587263,1588.562358,1649.663539,1695.40124,1757.03062,1889.831932,2104.071484,2323.294795,2546.846848,2732.239443,2923.543322,3136.215873,3356.098023,3592.500797,3753.702137,3607.362595,3292.018947,3403.114955,3517.798914,3605.368235,3795.410729,4037.971135,4262.518807,4412.444295,4603.752447,4826.871477,4884.417785,4826.321427,5163.597664,5182.042369,5531.349019,5654.28542,5685.402121,5840.053067,6018.177484,6247.992078,6489.257186,6617.542822,6198.414269,
Tajikistan,TJK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,1443.297521,1446.165961,1382.60002,1525.289784,1384.966681,1341.760096,1219.531318,849.8395624,698.9289853,541.7419115,467.4290606,383.6092251,384.3386786,398.782065,407.3001484,434.3443177,468.2610867,510.0862466,556.2689651,602.4359602,630.781964,661.9430059,699.4219212,739.262575,751.9463107,783.5193787,822.9032077,864.700443,907.3781037,945.5254403,978.4049812,1020.616156,1066.406748,1119.642848,1174.091716,1199.059889,
Turkmenistan,TKM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680.909128,2902.683318,2707.881219,3568.419397,3309.56702,2734.4053,2698.647986,2175.21092,1974.107323,2067.315906,1803.13218,1905.622155,2193.875269,2288.244538,2362.553227,2345.029872,2397.896383,2492.296398,2786.773872,3056.916879,3353.144774,3794.922165,3968.373007,4265.948601,4810.896166,5249.704149,5679.019269,6149.426054,6432.685325,6714.377521,7032.457913,7349.459106,7692.578707,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3268.127955,3373.491619,3418.970595,3386.431249,3532.160657,3628.476564,3704.621879,3761.787244,3926.716333,4089.068701,4248.156899,4432.965554,4640.705846,4900.6235,5099.815141,5161.06104,5316.195251,5443.039167,5549.02638,5825.507178,6093.839511,5988.103754,5828.257611,5581.210075,5662.780857,5725.27464,5827.013668,5898.926128,5806.090563,5793.143218,5664.987602,5747.774191,5802.312362,5956.636873,6175.171227,6113.923593,6257.288013,6484.491174,6549.682799,6474.400341,6604.653361,6527.709901,6469.215869,6548.986231,6821.293195,7010.991979,7281.992552,7585.486112,7786.900855,7537.974003,7954.287759,8227.449528,8345.322823,8500.040244,8529.10779,8482.301221,8383.195255,8464.675048,8527.747256,8514.947365,7874.935389,
Timor-Leste,TLS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.5899722,1075.037715,979.6479061,933.5706988,913.4077496,918.7274453,862.4159146,932.6149467,1020.104008,1103.863055,1185.623103,1234.078226,1271.304649,1287.263638,1321.235802,1332.791856,1351.924438,1285.139874,1251.426645,1466.814821,1587.857159,
